Feature ID	2%	9%	25%	50%	75%	91%	98%
0d6423f877003863be13b156d31c6857	147.68	300.56	707.5	5176.0	10850.0	15260.380000000001	15303.64
8d087f9f3d06576a314044cc12484bf8	249.0	774.0	1835.5	5055.0	5836.5	24996.64	42251.92
74c3f391075d7ed83688e222a08ff46b	819.4	1510.3000000000002	2815.5	4944.0	5727.0	22904.559999999998	38564.67999999999
01eb86d9944dbd072f0ba6bdc62fc0d2	431.28	764.76	2286.0	4655.0	8695.0	14172.58	15904.24
b1a70a6019934c4fa6a7a9218e10a4d8	840.92	858.14	1769.0	4011.0	4460.0	18568.019999999997	31351.559999999998
a412d9d1b4d1aaf4d6de0bf5cc431018	94.64	135.38	1419.5	4003.0	7140.5	9243.94	11150.32
6f6b061608099625a855b5bb85f82281	634.8399999999999	1414.78	2967.0	3811.0	8738.0	20101.68	26615.039999999997
24b8e8f891248f6beca71cddce857032	84.2	98.9	662.5	2789.0	24753.5	71660.16	95010.48
ecabeae2f0c6e649ce7d48f524bfcafa	1191.0	1600.5	2181.0	2516.0	4839.0	14814.96	22091.879999999997
d1a60e32b9a809decb5bcff4436cecea	41.44	88.48	241.0	1833.0	4511.0	8860.98	11407.44
f0f1454c9c588b9f17a70283e9c56cf7	42.519999999999996	114.34000000000002	318.5	1564.0	1800.5	2619.2599999999998	3241.28
5a28928a70ce3baee0049c4ec35fc77d	7.4399999999999995	33.480000000000004	307.0	1549.0	11454.5	32735.979999999996	43136.439999999995
3c0b18c6ce6e6cafb3d5a91e6709ae50	129.56	418.52000000000004	891.5	1332.0	13807.0	32645.02	47423.56
73e91e304d4168400d9ca0bdd30832ff	320.96000000000004	355.82000000000005	458.5	1175.0	4100.5	7564.0599999999995	8072.68
059fa78c3dcd6745b12215648ea056c7	93.24	157.08	253.0	1033.0	2335.5	3672.94	4676.32
41336315ac35ba5b0a23d428d1077b95	4.92	22.14	100.5	833.0	1768.0	5154.24	7587.719999999999
061f821afd3cb4f266ea4fc26f9aabf4	84.36	201.12000000000003	450.0	625.0	3246.5	4397.639999999999	4915.92
2529484df742298c89bc417ecf1f4399	145.44	171.48	274.5	424.0	1144.5	2235.9	2746.2
e22537b0427d9bcb64f5ce135b6c8152	164.48	166.16	228.5	384.0	1156.0	4495.54	7183.119999999999
c6105af94bc2356db95a0c7138ae2d6d	1.92	8.64	22.5	375.0	823.0	1089.08	1130.24
fcd397054c0e83f18c7113d83ca00503	5.52	24.840000000000003	62.0	311.0	875.0	1286.1999999999998	1441.6
79a20db19b3098116772e50c495c3c99	4.2	18.900000000000002	112.0	278.0	971.0	1771.5	2265.0
f8abf6cc6d3dfdee305533c1b9d07406	37.16	65.72	129.5	277.0	1331.5	3883.7999999999997	5534.4
7180f1ca79e4be899810120b1e27e041	22.2	99.9	209.5	265.0	1022.0	1905.52	2288.56
deab0edc7780fff9e91eac61ac9b9467	18.48	83.16000000000001	191.5	240.0	826.5	8108.92	14472.759999999998
d62303968a274e8b1cca0fc14363b103	52.04	59.18	121.0	181.0	6186.5	13769.119999999999	15374.36
b4d9fdef3cc01ae1a37cf1894fcd826f	3.48	15.66	31.0	158.0	292.5	496.03999999999996	653.1199999999999
3eb850a71c2a6aaf2039fcf76af2440f	3.36	15.120000000000001	54.5	131.0	140.0	355.76	547.28
a7bbe7675b1cb5b47e6065e1f5723648	35.84	38.78	59.0	124.0	930.5	5911.259999999999	10250.279999999999
f115a804139996bd06e57c88a168626c	5.279999999999999	23.76	49.5	112.0	146.5	9918.64	18836.92
21d00fb9ea7f2dc858621ca202efd2bf	46.4	54.8	82.5	105.0	1725.0	14754.059999999998	26308.679999999997
a60dfd57653524c3eacc3e7003c08e40	2.16	9.72	41.5	102.0	522.5	5455.5599999999995	9880.679999999998
49aaa8439331878caa4f9f3628430c94	46.72	49.239999999999995	61.5	94.0	170.0	825.3999999999999	1367.1999999999998
4cb49453982978265a1a42a481360e9c	4.08	18.36	56.5	91.0	111.0	1134.1399999999999	2061.9199999999996
d2dcfb9229c1af85e18656569488f263	27.04	34.18	60.0	90.0	174.0	602.78	956.8399999999999
59fb1dba2b50b3eb7104d656aa060d6f	3.0	13.5	47.0	77.0	94.5	97.46000000000001	97.88000000000001
132477b648807bd4b632a9ffc149c4eb	42.120000000000005	42.540000000000006	48.0	75.0	164.5	761.06	1269.6799999999998
f4a891e132cee78f5af239886cb64101	18.64	27.880000000000003	53.0	70.0	139.0	647.9999999999999	1067.9999999999998
db3930124c5ff41b0f928590ec50f63e	2.52	11.34	22.5	67.0	83.0	386.24	656.7199999999999
5b13bf216653537e0a8d657e57ffb693	2.04	9.18	28.0	66.0	342.0	450.9	541.1999999999999
1c791740eb4431166ea185c90f3a9c98	1.08	4.86	27.5	66.0	96.0	122.91999999999999	144.76
e16c75f6fcfc286fd6770abc97504f64	1.2	5.4	20.5	61.0	89.5	263.96	400.87999999999994
262692c808314b5506feed0be6ce998e	13.32	17.94	23.5	61.0	91.5	436.56	745.68
dcc300824c80db529eb9bed62f6a31b0	4.32	19.44	39.0	57.0	117.0	313.29999999999995	462.3999999999999
7c2dc0f904008171637637af868f429f	1.08	4.86	23.5	55.0	76.0	226.64	345.91999999999996
a6e7d01a3a9ceaeb7105a13c41184b93	11.32	15.94	34.0	54.0	408.0	1041.32	1373.9599999999998
5ebb3626d181133abf172a3c8b7eb668	2.52	11.34	26.5	53.0	90.0	296.05999999999995	468.67999999999995
e882431c387ad8a522e7b5dbdc0f5239	11.959999999999999	15.32	32.5	48.0	513.0	2608.98	4105.44
dbc3e60c18d4d0b8c2de51fb9f0c3d49	1.44	6.48	21.0	42.0	66.5	75.06	79.67999999999999
720ef2d64ae5034a494efdba2ddf44bb	1.56	7.0200000000000005	23.0	40.0	107.0	110.46000000000001	110.88000000000001
a598a34202ddc7484d16912335d774f2	2.52	11.34	29.0	39.0	60.5	163.86	244.07999999999998
69d4f7a3c342360feed194f039988c2d	2.76	12.420000000000002	23.0	39.0	45.0	163.38	269.63999999999993
45fc3758e12c903da5a627b20f5bad82	3.12	14.040000000000001	28.5	38.0	132.0	541.98	904.4399999999998
3b069dea50597c06826a1463db0ec3a3	2.16	9.72	24.5	38.0	71.5	196.98000000000002	307.43999999999994
efdfcd6da4caf69157b632e7f2ca39de	2.88	12.96	25.0	37.0	96.5	274.56	436.67999999999995
4f9f98e907bbebef9569bd4741992de3	1.68	7.5600000000000005	23.5	35.0	57.0	187.14	295.92
98680dbd18d8bc3b15433694c5fad5ef	2.88	12.96	24.0	35.0	75.5	3584.1999999999994	6784.5999999999985
e48a0107b9f5ab32fa03700abed7103d	1.2	5.4	15.0	33.0	61.5	156.21999999999997	222.16
149a9527fa57a6c83717ab9d0432fd07	2.28	10.260000000000002	23.5	31.0	39.0	131.07999999999998	214.23999999999998
571741622aad7353e77315275eda12e5	3.96	7.32	15.5	27.0	39.0	43.3	45.4
61791d1845c56c13e65c1098d632609e	0.96	4.32	14.5	27.0	41.5	117.21999999999998	183.16
1982b54134a9bc5a62cd1bbdd0b9e03d	1.08	4.86	17.5	26.0	89.0	137.57999999999998	168.24
8944e014120b2433f9c05d71c4dd751a	2.28	10.260000000000002	19.0	22.0	130.5	376.48	539.4399999999999
b8ce7b5cc965376615ce1b7ffdb6163b	1.08	4.86	15.0	21.0	36.0	206.32	349.96
b4e226efd42c158e71365c579a9d4e60	0.96	4.32	13.5	20.0	42.5	124.19999999999999	195.6
d85383c57ca5b1b138cb1437fbc1e9f0	1.2	5.4	12.5	17.0	73.5	326.15999999999997	534.4799999999999
cd28344839ff14ebb94ec956af3b228e	1.08	4.86	11.5	15.0	35.5	149.73999999999998	241.71999999999997
2eecac5788346b9f281c307c142faa65	1.08	4.86	10.5	14.0	38.0	123.56	180.67999999999998
ef2de964586d7e17c2640d6c0fe365d2	0.6	2.7	6.5	12.0	51.0	190.56	310.67999999999995
74f8bceccb17ce24cc57743f1ce2032d	0.6	2.7	5.0	6.0	16.0	49.14	73.91999999999999
