Feature ID	2%	9%	25%	50%	75%	91%	98%
d62303968a274e8b1cca0fc14363b103	450.0	558.5	1975.25	5776.5	6613.75	8526.4	9579.2
98680dbd18d8bc3b15433694c5fad5ef	1041.4	1347.3	1961.75	2365.5	2462.5	2710.7	2848.6000000000004
851f31477d983839c386a9eb34e83f3a	8.4	23.799999999999997	463.25	2092.5	2712.25	5473.9	7181.200000000003
0d6423f877003863be13b156d31c6857	15.700000000000001	70.64999999999999	308.5	1969.5	5726.75	9116.349999999999	10732.300000000001
98fe280f47239201a6fa01b80a192399	324.40000000000003	385.3	559.75	1746.5	5433.75	9309.4	11195.200000000003
7e81486cea261c9a44875582f413f7c7	402.0	437.0	758.75	1642.0	3248.25	3918.8	4022.4
8d087f9f3d06576a314044cc12484bf8	160.40000000000003	221.29999999999998	365.75	1615.5	3308.5	4371.25	4922.500000000001
569b68862bbb6b7e64e6d4bd9e9527f6	579.5	612.75	799.5	1254.0	2707.5	4122.65	4725.700000000001
3c0b18c6ce6e6cafb3d5a91e6709ae50	283.7	317.65	445.0	1103.0	1920.0	2082.75	2105.5
b2e58f8c257d59f93aa2f157e1c54be4	126.30000000000001	162.35	405.75	1060.0	1630.25	2416.0	2815.0
e22537b0427d9bcb64f5ce135b6c8152	111.4	256.29999999999995	549.75	834.5	1019.5	2668.4499999999994	3697.1000000000013
f8abf6cc6d3dfdee305533c1b9d07406	139.5	263.75	490.75	789.0	1127.0	2963.3499999999995	4103.300000000001
f635ae19701934cd14ebc303bb11b834	45.5	204.74999999999997	526.75	746.0	1308.0	1671.1	1783.8
a412d9d1b4d1aaf4d6de0bf5cc431018	210.8	311.59999999999997	477.5	727.5	2028.25	2742.95	2970.1
4d144d26ce3689842227e8140d16b4c5	89.0	103.0	127.0	718.0	1856.5	5638.549999999999	7927.900000000002
c6105af94bc2356db95a0c7138ae2d6d	44.0	197.99999999999997	493.0	701.5	862.0	1105.8	1237.4
73e91e304d4168400d9ca0bdd30832ff	20.1	90.44999999999999	315.0	673.0	1193.0	3282.6999999999994	4505.600000000001
fbda88caf3267ed73442ba7c0aaf311b	4.1000000000000005	18.45	44.0	673.0	1597.5	1859.6	1961.8000000000002
41336315ac35ba5b0a23d428d1077b95	306.6	389.2	533.5	642.0	770.75	4600.749999999999	7024.500000000003
059fa78c3dcd6745b12215648ea056c7	11.9	53.55	227.0	636.5	860.75	975.2	1018.6
4cb49453982978265a1a42a481360e9c	41.7	100.14999999999999	199.25	614.5	2207.25	3282.95	3713.1000000000004
c564fbc9bee45d731e26d070b3764aac	2.9000000000000004	13.049999999999999	133.5	569.5	854.75	2343.3999999999996	3256.2000000000007
a1a43dc67f0b478ad873752f448965b5	51.7	127.64999999999999	305.75	565.0	738.75	1041.8	1215.4
f0f1454c9c588b9f17a70283e9c56cf7	148.8	274.1	489.25	546.5	809.25	1129.75	1278.5000000000002
451a6bc5e6a6ca5f7c9ef27e6bb4c862	50.1	57.45	164.5	466.5	1135.25	2714.2499999999995	3580.500000000001
219c0290bf32af10f9c8723a2672c3eb	78.7	109.14999999999999	164.5	417.5	655.5	687.7	706.6
ecabeae2f0c6e649ce7d48f524bfcafa	124.60000000000001	126.69999999999999	136.5	358.0	945.5	1184.55	1254.9
74e34a3a2cca7eb2c8a471aa20615488	16.900000000000002	34.05	90.75	348.5	3972.25	5578.3	5867.4
b1a70a6019934c4fa6a7a9218e10a4d8	3.1	13.95	62.25	310.5	1151.25	1657.75	1834.5000000000002
87b0f84f39a7f8c0a7640d4f602ae048	5.0	22.499999999999996	69.25	301.5	532.25	855.6999999999998	1049.6000000000001
822231b3d5551b1d8a668f272117bf23	105.4	106.80000000000001	124.75	287.0	645.0	1835.8999999999996	2542.2000000000007
eb216e42fc9cab27cd4462995c684cc3	9.1	40.949999999999996	100.5	281.0	588.25	1504.0499999999997	2053.9000000000005
d1a60e32b9a809decb5bcff4436cecea	18.2	81.89999999999999	183.75	279.5	514.75	1148.1999999999998	1520.6000000000004
5786cb695eb3523554f0c0defda3220f	34.4	67.3	127.5	276.5	646.75	835.15	902.7
f926b72315b19119a0a3ccc721436ba1	1.5	6.749999999999999	46.0	268.5	403.25	453.4	484.20000000000005
5e343ca611f97163018c0ef1aa72eb8b	2.0	9.0	69.75	265.0	401.0	815.4499999999998	1060.1000000000004
2583d5ec4f630052f34c63d06f2cce6a	60.1	67.45	108.75	251.5	571.25	716.65	752.7
